Organization - Name,Organization - ID,Organization - Website (Lusha)
IPM Institut für physikalische Medizin Gesellschaft m.b.H. & Co. KG,179946,
Hörl & Partner Ges.m.b.H.,179947,
Falkensteiner Hotel Sonnenalpe GmbH,179948,
Hydraulikzentrum Mrak GmbH,179949,
Ing. Michael KATZBECK Ges.m.b.H.,179950,
Heinrich Brammen Ges.m.b.H.,179951,
Franz Kastner GmbH,179952,
DAMAX GmbH,179953,
Donau Forum Druck Ges.m.b.H.,179954,
Parametric Technology Gesellschaft m.b.H.,179956,
Pressler Stahl- und Alubau GmbH & Co KG,179957,
EURO UNITECH Elektrotechnik GmbH,179958,
HK Elektrik GmbH,179960,
Teppichreinigung Stepanek Gesellschaft mit beschränkter Haftung,179961,
MORGENTAU Biogemüse GmbH,179962,
MR-CT Magnetresonanz- und Computertomographie Betriebsgesellschaft m.b.H.,179963,
M. Partsch Verkehrsbetriebe GmbH,179964,
"Walter Fritz, Gesellschaft m.b.H. & Co KG.",179965,
Meidlinger Gerüstbau GmbH,179966,
"Mazars Tax Advisory GmbH, Steuerberatungs- und Wirtschaftsprüfungsgesellschaft",179967,
nox NachtExpress Austria GmbH,179968,
Kieslinger Holding GmbH,179969,
Bergeralm Besitz GmbH,179970,
BGM Betriebsführung- und Gebäudemanagement GesmbH,179971,
Jennissen Vastgoed en Materieel B.V.,179972,
Gschaider Holding GmbH,179973,
Camping Betriebsgesellschaft m.b.H. & Co KG,179974,
Trading & Consulting 'H.P.C.' GmbH,179976,
Van Olst Multidiensten B.V.,179978,
Zorn - Wolf GmbH,179979,
Jumo Meß- und Regelgeräte Gesellschaft m.b.H.,179981,
Udo Pfeifer Verwaltungs GmbH,179982,
Oberforsthof Alm Ges.m.b.H.,179983,
Oellinger Enns Steyr GmbH & CoKG,179984,
WBG Wohnen und Bauen Gesellschaft mbH Wien,179986,
Wittka Galvanisierung Gesellschaft m.b.H.,179987,
Kühl-und Ladeneinrichtungen Handelsgesellschaft m.b.H.,179988,
KIBB Immobilien GmbH,179989,
KINO Betriebsgesellschaft m.b.H.,179990,
Klima Gesellschaft m.b.H.,179991,
Reiter - Lavanttaler Holzbau GmbH,179993,
Leopold Stranzl GmbH & Co KG,179997,
LAPP AUSTRIA GmbH,179998,
Lomographische GmbH,179999,
L. Derksen & Co. Gesellschaft m.b.H.,180000,
Kommunal- und Infrastrukturservice GmbH (KIS),180001,
Ing. Kurzmann Gesellschaft m.b.H.,180002,
INTER-TREUHAND PRACHNER Wirtschaftsprüfungs- und Steuerberatungsgesellschaft m.b.H.,180003,
Familie Ronacher GmbH,180004,
Hirschmugl Ges.m.b.H. & Co KG,180005,
Franz PESCHKA'S Wtw. Dachdeckerei-Spenglerei Ges.m.b.H.,180006,
Holz im Bau - Montagen für Tischlereiprodukte Ges.m.b.H. & Co KG,180008,
IVC GmbH,180010,
DR. SHEBL & PARTNER Generalplaner GmbH,180011,
Dr. Jakob Schmalzl Schwechater Wirtschaftsprüfungs- und Steuerberatungsges.m.b.H.,180012,
Papyrus Altpapierservice Handelsgesellschaft m.b.H.,180013,
PM-INTERNATIONAL GmbH,180014,
E.G.R. Vertriebs- und Handelsges.m.b.H.,180015,
Tom Sampl GmbH,180017,
Trügler Recycling - und Transport - GesmbH,180018,
MILO Transporte GmbH,180019,
Multiplast Kunststoffverarbeitung GmbH,180021,
BEWACHUNG-DIENSTLEISTUNG-INFORMATION  BAECKER & PARTNER GmbH,180026,
Boston Scientific Gesellschaft m.b.H.,180027,
Binderberger Maschinenbau GmbH,180028,
CAMPUS 02 Fachhochschule der Wirtschaft GmbH,180032,
Weyand & Co. GmbH,180033,
Günter Klockmann Bedachungen GmbH,180047,
MGM GmbH,180052,
Samson Mess- und Regelgeräte Gesellschaft m.b.H.,180061,
SB Bauunternehmung GmbH,180062,
Rathaus Gastronomie GmbH,180070,
Kahmann-Frilla Lichtwerbung GmbH,180071,
handyshop.cc telecommunication GmbH,180075,
Innova Immobilien GmbH,180077,
E-S-A Personal GmbH,180079,
"""Wertheim"" Vertriebsgesellschaft m.b.H.",180081,
Ärzteheim Betriebsgesellschaft m.b.H.,180082,
Urmann Trockenbau GmbH,180084,
WOJTEK Installationen GmbH & Co. KG,180087,
Kranz Luft-Klima-Technik GmbH,180089,
KENIG GmbH,180090,
Reinoldus Rettungsdienst gGmbH,180093,
Loonbedrijf Van der Maas B.V.,180095,
LIDY & BECK Dienstleistungs GmbH,180096,
Interfood-Lebensmittelgroßhandel GmbH,180097,
InnoNav IT-Dienstleistungen GmbH,180098,
HAKA Kunz GmbH,180099,
Gesundheits- und Pflegezentrum St. Oswald GmbH,180100,
H + S Zauntechnik Gesellschaft m.b.H.,180101,
Felder Metall GmbH,180102,
essentis Pflegedienst GmbH,180103,
Pernauer Chemiewerke GmbH,180104,
Posthotel Kassl Haid GmbH,180106,
Perner Group Service GmbH,180107,
JOMA Gaststätten GmbH,180108,
Triora B.V.,180110,
tractive GmbH,180111,
Kaltenbrunner GmbH,180112,
MICHELIN Reifenverkaufsgesellschaft m.b.H.,180114,
medPhoton GmbH,180116,
Kreml GmbH,180117,
"""Wild Republic"" Handelsgesellschaft m.b.H.",180121,
"""Hotel Tyrol"" Helena Ramsbacher GmbH",180122,
"""Loy Tec"" electronics GmbH",180123,
Zorn Manfred GmbH,180124,
Jagerhofer GmbH,180125,
Waizenauer Bauunternehmen GmbH & Co KG,180126,
Wolfgang Weisi GmbH,180127,
Kerkoc GmbH,180128,
Kötz GmbH,180129,
VGN Medien Holding GmbH,180130,
KPMG Services GmbH Steuerberatungsgesellschaft,180131,
G & P AIR SYSTEMS VertriebsgmbH,180132,
Grenzkraftwerke Gesellschaft mit beschränkter Haftung,180133,
Gebrüder Krings Bergbahnen GmbH,180134,
Nordex Käserei Gesellschaft m.b.H.,180135,
NOVAPARK HotelbetriebsgmbH,180136,
NORICA TIMBER Vertrieb GmbH,180137,
Fachhochschule Kufstein Tirol Bildungs GmbH,180138,
Fachhochschul Errichtungs- und Betriebs GmbH,180139,
L'AMIE AG lifestyle insurance services,180140,
HENNLICH GmbH & Co KG,180141,
Hollinsky & Partner Ziviltechnikergesellschaft m.b.H.,180143,
Huber Bau GesmbH,180144,
Ingenieurbüro Passer & Partner Ziviltechniker GmbH,180145,
firstbird GmbH,180146,
Die Mödlinger Saubermacher Ges.m.b.H.,180147,
din - Dietmar Nocker Facilitymanagement GmbH,180148,
Dr. Katschnig GmbH,180149,
Kunesch GmbH,180150,
PZP Steuerberatung GmbH,180151,
Privatklinik Maria Hilf GmbH,180152,
EFA Chemie GmbH,180153,
UNICONSULT Steuerberatungs GmbH,180154,
Prehal Immobilien GmbH,180155,
Erdbau Baumgartner GmbH,180156,
TSD Brand- und Wasserschaden Sanierung Gesellschaft mbH,180158,
Top Hochgurgl Betriebs GmbH & Co KG,180159,
M-Tech GmbH,180160,
m2n - consulting and development gmbh,180161,
MKW Kunststofftechnik GmbH,180162,
Margarethner Verpackungsgesellschaft m.b.H.,180163,
Bildungskindergarten fun&care gGmbH,180164,
Blaguss-Minibus-Service GmbH,180165,
Bernhofer Transporte GmbH,180166,
Betten-Ammerer Gesellschaft m.b.H. & Co. KG,180167,
Moosleitner Gesellschaft m.b.H.,180168,
RM Umweltkonsulenten ZT GmbH,180169,
Rehaklinik Enns GmbH,180170,
Wiesinger Bau GmbH,180171,
Cafe - Restaurant GOLDENES LAMM GmbH,180172,
CS Sozialmanagement Steiermark GmbH,180173,
Johanniter Tirol Rettungs- und Einsatzdienste mildtätige GmbH,180174,
ViraTherapeutics GmbH,180175,
Eurowheel GmbH,180176,
Hotel Gasthof Hirschen Franz Fetz GmbH,180177,
HealthCare Competence GmbH,180178,
Laireiter STE GmbH,180179,
LUKOIL Lubricants Europe GmbH,180180,
vivamar Hotel- und Bäderbetrieb GmbH,180181,
Architekt Dipl.-Ing. Kroh & Partner Ziviltechniker GmbH.,180182,
Auto Strasser Gesellschaft m.b.H. & Co.KG,180183,
Altenwohnheim Kitzbühel GmbH,180184,
Francisco Deutschland GmbH,180185,
HERKA GmbH,180186,
Hermann Mayer Sand- und Schottergewinnung Gesellschaft m.b.H.,180187,
Holler Dach GmbH,180188,
THERM-TEC Putz-Estrich-Fassaden GmbH,180189,
Hotel Schwarzbrunn GmbH,180190,
DirectSens GmbH,180191,
OptimaMed Gesundheitstherme Wildbad Betriebs GmbH,180192,
eden-real bau- & immobilientreuhand g.m.b.h.,180193,
Hotel Guglwald GmbH,180194,
Gasthaus Webersdorfer GmbH,180195,
Tetra Pak GmbH,180196,
KELOG Logistik GmbH,180197,
Jet Personalservice GmbH,180198,
Sport Sailer GmbH & Co KG,180199,
SINNO GmbH,180200,
Software Competence Center Hagenberg GmbH,180201,
Sommerhuber GmbH,180202,
tierLADEN SinCity GmbH,180203,
KMT-Heiztechnik Gesellschaft mbH,180204,
El Capitan Gastro GmbH,180205,
MaMa's Boys GmbH,180206,
RM Bauträger GmbH,180207,
PRIMUS Logistics GmbH,180208,
Walter Kunststoffe GmbH,180209,
Backwelt Bäckereibetriebs GmbH,180210,
RO-Bau GmbH,180211,
Haidbauer Holzbau GesmbH & Co KG,180212,
Z+H Weber GmbH,180213,
Ledermüller Installationen GmbH,180214,
YAKISOBAR,180215,
QUADRATURE RESTAURATION,180216,
JUST DRIVE,180217,
OISEDIS,180218,
NURSEA,180224,
LULOU,180227,
FACTORIA 2.0,180228,
HAMMAX,180230,
FORESTRY FRANCE,180232,
PLANET,180236,
ESPRIT TRAITEUR,180239,
PROMOFIELD,180242,
POMME,180244,
MSRT,180248,
MSK,180249,
"""Innviertlerlandei"" Johann Poringer Gesellschaft m.b.H. & Co. KG.",180250,
"""Lehm-Ton-Erde"" Baukunst GmbH",180251,
3 G Gruppe Geotechnik Graz ZT GmbH,180252,
Zottmann GmbH,180253,
Jeitler - Fida Aufzüge GmbH,180255,
Objentis Software Integration GmbH,180256,
WLS Bad & Heizungs-Interieur GmbH,180257,
Wilfling Holding und Management GmbH,180258,
Kolarik im Prater GmbH,180259,
KMB Steuerberatung Krottendorfer & Partner GmbH,180260,
Kreuzschwestern Küchen GmbH,180262,
Kress + Hansen GmbH,180263,
Glogar Umwelttechnik GmbH,180264,
Ramseier Normteile GmbH,180266,
Liedauer & Kral GmbH,180269,
LOGISTIK PARK 19 Lagerservice Betriebs GmbH,180270,
Lagler Fenster Türen GmbH,180271,
Innsbruck Information und Reservierung GmbH,180272,
Hochreiter Lebensmittelbetriebe GmbH,180273,
IDENTEC SOLUTIONS AG,180274,
FUN Vergnügungsbetriebe GmbH,180275,
Herz Energietechnik GmbH,180276,
HOFMANN Wärmetechnik GmbH,180277,
FAMOS Hoch- u. Tiefbau GmbH.,180278,
Häusler Gesellschaft m.b.H.,180279,
IFM Immobilien Facility Management und Development Gesellschaft m.b.H.,180280,
Holmes Place Wien GmbH,180281,
Der Eismacher Kitzwögerer GmbH,180282,
Pichler Formenbau GmbH,180285,
PROMAX Project Management GesmbH,180286,
ESL Advanced Information Technology GmbH,180287,
PRIM Haustechnik GmbH,180288,
E-NORM Estrich- und Bodenverlegung GesmbH,180289,
MABEKO Malen-Beschichten-Korrosionsschutz GmbH,180292,
brandschutz 2000 systemvertrieb gesellschaft m.b.H.,180295,
Conform Badmöbel Gesellschaft m.b.H.,180299,
"ripken & ripken, hifi + video GmbH",180301,
J-Club AT GmbH,180303,
"""Kärntner Friedenswerk"" gemeinnützige Wohnungsgesellschaft m.b.H.",180304,
OptimaMed Rehabilitationszentrum Aspach GmbH & Co KG,180305,
Winit Germany GmbH,180307,
Woschitz Engineering ZT GmbH,180308,
WEB Windenergie AG,180309,
KKLW Service- und Versorgungsdienste GmbH,180310,
Kolpinghaus-für betreutes Wohnen-GmbH,180311,
REMA Handels GmbH.,180314,
LES ARCHES DE SEGRE,180317,
Lorencic GmbH Nfg. & Co KG,180320,
Iris Fabiane Gastronomiebetriebs-GmbH,180321,
FLOWTEC Industrietechnik GmbH,180322,
Ford Motor Company (Austria) GmbH,180323,
Hotel Furgler GmbH & Co KG,180324,
Friedrich Jerich Transport GmbH Nfg & Co KG,180325,
H. Schnabl GmbH,180326,
Huber Vermögensverwaltung GmbH,180328,
"""Isolar"" Isolierglaserzeugung Gesellschaft m.b.H.",180329,
Drack GmbH,180330,
Fleischmann & Petschnig Dachdeckungs-Gesellschaft m.b.H.,180331,
feibra GmbH,180332,
hali gmbh,180333,
Praher und Mathä Malereibetriebsgesellschaft mbH.,180335,
Erste Group Services GmbH,180336,
Top Spirit Handels- und Verkaufsgesellschaft m.b.H.,180338,
Marchl Stahlbau Ges.m.b.H.,180339,
Meiller GmbH.,180340,
TECHNISCHES BÜRO HÖDL GMBH,180341,
DEUTZ Austria GmbH,180342,
TECHNOFLEX Verpackungen GmbH,180343,
Wiencont Container Terminal Gesellschaft m.b.H.,180344,
BGM EXPRESS TRANSPORTS SAS,180346,
Barracuda Networks AG,180347,
Horitschoner Werkzeugbau Ges.m.b.H.,180348,
CIRSE Congress Innovation Research GmbH,180350,
CREYNAUVE,180351,
Ratka Dachbau Gesellschaft m.b.H.,180352,
RAUCH Furnace Technology GmbH,180353,
FläktGroup Austria GmbH,180354,
KTR Logistik GmbH,180355,
Ernst Riedler Fahrzeugbau- u.Vertriebsgesellschaft m.b.H.,180356,
Josef Duben KG.,180357,
Galvanowerk Julius Holbe Gesellschaft m.b.H.,180358,
Ringer GmbH,180359,
Lugmair Handels- und Transportgesellschaft m.b.H.,180361,
PHYMED PHYSIKALISCHE MEDIZIN GmbH,180362,
FCC Mostviertel Abfall Service GmbH,180363,
framag Industrieanlagenbau GmbH,180364,
Humpelstetter GmbH,180365,
QPS Austria GmbH,180366,
Zaunrith Fertigung GmbH,180367,
"""EAG"" Elektroanlagenbau Gesellschaft m.b.H.",180368,
Johnson & Johnson Medical Products GmbH,180369,
"""BANSS"" Maschinenfabrik Gesellschaft m.b.H.",180370,
Ofenmacher Baugesellschaft m.b.H.,180371,
Wimpissinger Beton Umweltschutz GmbH und Co KG,180372,
Wiener Festwochen GesmbH,180373,
WP-Wörgartner Produktions-GmbH,180374,
Killer GmbH & Co.KG.,180375,
Kunstgärtnerei Doll GmbH,180376,
Gottstein GmbH & Co. KG,180378,
RHEINTAL Busverkehr GmbH,180379,
Gbr. Trippl Transporte GmbH,180380,
NÖ Kulturwirtschaft GesmbH.,180381,
NEVARIS Bausoftware GmbH,180382,
Lagerhaus Bau-Service eGen & Co. KG,180383,
Richard Marischka Gesellschaft m.b.H.,180384,
Glatzhofer & Co. Gesellschaft m.b.H.,180385,
Insight Technology Solutions GmbH,180386,
Innotec Automotive VertriebsgmbH.,180387,
HAFRO Edle Holzböden GmbH,180388,
Haas Handels GmbH,180389,
Herbert Palmetzhofer GmbH.,180390,
Fine Textilverlag GmbH,180391,
Innotec Industries VertriebsgmbH.,180392,
Hotel Castellani GmbH,180393,
Hotel Tyrolerhof Betriebs-GmbH & Co KG,180394,
Hinterstoder-Wurzeralm Bergbahnen Aktiengesellschaft,180395,
HBR-Hotelbetriebsgesellschaft m.b.H.,180396,
Druck Styria GmbH & Co KG,180397,
Plangl Verwaltungs Gesellschaft m.b.H.,180398,
ENZERSBERGER METALLFERTIGUNGSTECHNIK GMBH,180399,
"Objektservice FAVORIT, Krauss Ges.m.b.H.",180400,
Josef Humer Gesellschaft m.b.H.,180401,
Talbahn Sport-Service GmbH & Co KG,180402,
Tropper Maschinen und Anlagen GmbH.,180403,
ENCO Energie Componenten Gesellschaft m.b.H.,180404,
"Kopp, Gesellschaft m.b.H.",180405,
Metallveredelung HUBER GmbH,180406,
Moser Fleischhauer Gesellschaft m.b.H. u. Co. KG.,180407,
"""KARE die zwei Wohnsinnigen"" HandelsgmbH",180408,
Wiesenberger GmbH,180409,
Otto Kunz Gesellschaft m.b.H.,180410,
Gebrüder Pühringer Gesellschaft m.b.H.,180411,
MF-Gmundner Immobilien GmbH,180412,
Mischek Bauträger Service GmbH,180413,
Prager Gesellschaft m.b.H.,180414,
"""PASTA"" GASTRONOMIE-BETRIEBS-GESELLSCHAFT m.b.H.",180415,
Weissenböck Baustoffwerk Gesellschaft m.b.H.,180416,
Roland Berger GmbH,180417,
UNIVERSAL Music Publishing Austria GmbH,180418,
Walter Austria GesmbH,180420,
KRYSALIS I,180422,
Kohla - Strauss GmbH,180423,
Vonach Qualitätsfleisch GmbH & Co. KG,180424,
ROVADIS,180425,
NET PLUS COTE D'AZUR,180427,
RZL Software GmbH,180428,
GEA Austria GmbH,180429,
Gutwinski Management Gesellschaft m.b.H.,180430,
Generali Betriebsrestaurants-GmbH,180431,
FIRST SHANGHAI HOTEL LIMITED,180433,
FLOW LINE TECHNOLOGIES,180434,
FINANCE AND ACCOUNTING OPERATIONS CONSULTING,180435,
LSG - Wahrnehmung von Leistungs schutzrechten Gesellschaft m.b.H,180436,
DLY MARSEILLE,180437,
DEMENAGEMENTS BLACHE,180438,
HVD Vertriebs-Gesellschaft m.b.H.,180439,
"""Vier Jahreszeiten"" Hotel-Betriebsgesellschaft m.b.H. & Co. KG.",180440,
Diabaswerk Saalfelden Gesellschaft m.b.H.,180441,
PCBC,180442,
Pandora Österreich GmbH,180443,
Jerabek W. GmbH & Co KG,180444,
EAS Envimet Analytical Systems Ges.m.b.H.,180445,
"Wilhelm Beetz, Bauunternehmung, Gesellschaft m.b.H.",180446,
Ernst Wittner Gesellschaft m.b.H.,180447,
Personalservice Ges.m.b.H.,180448,
Westa GmbH,180449,
M. Liska & Co. Gesellschaft m.b.H.,180451,
ÖHTB Wohnen GmbH,180452,
Österreichische Akademie der Ärzte GmbH,180453,
XARION Laser Acoustics GmbH,180454,
ZLB GmbH,180455,
Unitherm Cemcon Feuerungsanlagen GmbH,180456,
Johanniter Österreich Service gemeinnützige GmbH,180457,
Osttiroler Asphalt Hoch- und Tiefbauunternehmung GmbH,180458,
Otto Wirl GmbH,180459,
Wittmann Möbelwerkstätten GmbH,180460,
WTV Wäscherei GmbH & Co KG,180461,
Wolf-Dietrich Altstadthotel GmbH,180462,
Keringer massiv wine GmbH,180463,
Käserei Pötzelsberger Gesellschaft m.b.H.,180464,
Gesundheitshotel Moorbad Bad Großpertholz GmbH,180465,
Gemeinnützige Feldkirchner Pflegebetriebsgesellschaft m.b.H.,180466,
RSD Personal- und Sicherheitsdienst GmbH,180467,
G & S Metallwerk GmbH,180468,
Gasthof Schloß Aigen Betriebsges.m.b.H.,180469,
LiteCon GmbH,180470,
Lachinger GmbH,180471,
Franz Meinhart Gesellschaft m.b.H.,180472,
FRIKUS Liquids GmbH,180473,
Fleischhauerei Kinast GmbH,180474,
HASAB GmbH,180475,
ImplanTec GmbH,180476,
Henkel Beiz- und Elektropoliertechnik Betriebs GmbH,180477,
Heka Fenster GmbH,180478,
Volk Gesellschaft m.b.H.,180479,
IF Immobilien Franchising GmbH,180480,
Johann Haunschmidt GmbH,180481,
Pflegeheim St. Georgen GmbH,180482,
Elektro Zobl GmbH & Co.KG,180483,
PM Pyrolyse Maschinenbau GmbH,180484,
Puratos Austria GmbH,180485,
Pagitsch GesmbH,180486,
TIPTOP Reinigung GmbH,180487,
Mayer Bäcker GmbH,180488,
Zentrum für Soziale Innovation GmbH,180489,
Zittera's Hoferwirt GmbH,180491,
WIFI ÖFA GmbH,180492,
VerVieVas GmbH,180494,
Karer Bau GmbH,180495,
K-A-V-O Bau GmbH,180496,
Richard Kammerlander Gesellschaft m.b.H.,180499,
Glechner GmbH,180500,
Garten Wammes GmbH,180502,
Nomentia Treasury & Technology GmbH,180503,
Grüne Erde BeteiligungsgmbH,180504,
FD Betriebs GmbH & Co KG,180505,
INTERPANE Isolierglasgesellschaft mbH & Co KG,180506,
Fliesen Huemer GmbH,180507,
Dreier Deutschland GmbH Transporte und Logistik,180508,
DNSG Linthe GmbH,180509,
DIGGERS & MORE GmbH,180511,
dean&david P Brandenburger GmbH,180512,
DDC Hotelbetriebsgesellschaft mbH,180513,
DNSG Brandenburg GmbH,180514,
Pirlo Industrial GmbH & Co OG,180516,
PF Eishockey Profi GmbH,180517,
Ehrenberger Gesellschaft m.b.H.,180520,
EBA Living GmbH,180521,
EBS Elektro GmbH,180522,
ecosio GmbH,180523,
Möbelfolien GmbH Biesenthal,180526,
Maglock Gesellschaft m.b.H.,180529,
Bienenhof Mandl GmbH,180531,
Van Diessen Participaties B.V.,180533,
Bel Air Den Haag Beheer B.V.,180537,
JT HOLDING,180542,
ORION 33,180543,
OMS ENERGIE,180544,
RAS 320,180546,
RECCI SAINTE-GENEVIEVE-DES-BOIS,180547,
GROUPEMENT DISTRIBUTION ALIMENTAIRE,180548,
GUEDEAU-CHABRIER,180549,
NAUMY FRANCE,180550,
LE QUAI GOURMAND,180551,
FOOD BRON,180553,
ITESYA,180554,
ILT SERVICES HAUTE GIRONDE,180557,
POUILLY RESTAURATION,180564,
ETABLISSEMENTS GAILLARD,180565,
MAISON & SERVICES HAUT ANJOU,180566,
PLAFOND LAFFOND,180567,
PISCICULTURE HAEGEL P.H.,180569,
TRANSPORTS GUY ROBIN,180571,
MARTUR FRANCE AUTOMOTIVE SEATING AND INTERIORS SARL,180573,
XACTWORX GmbH,180576,
BOULEGON PARRY,180577,
BIZIBUL,180578,
CENTRE D'INFORMATIQUE DE GESTION ET D'EXPERTISE COMPTABLE DU CENTRE OUEST,180580,
"CONSERVERIES PROVENCALES """" CABANON",180581,
BUHLER SAS,180582,
BLOC FEU PROTECTION SAUVEGARDE PATRIMOI,180583,
BOXERS DE BORDEAUX,180585,
CENTRE DES JARDINS DUVAL,180586,
CLINIQUE DE TOGA,180587,
IGB Industriebahn-Gesellschaft Berlin mit beschränkter Haftung,180591,
ATHENA-OI SARL,180596,
JHG Gastroexpress GmbH,180600,
KKLW Reinigungs-und Wirtschaftsdienste GmbH,180602,
JOKUBA Gastro GmbH,180605,
SOCIETE DE FABRICATION MECANIQUE,180609,
SFM TERRASSEMENT,180610,
SOLUTIONS ETUDES ET REALISATIONS ENERGETIQUES,180611,
SOCIETE PREVOTE-LOCATION,180612,
WOHNGESUND International Parkett- und Holzdielen GmbH,180613,
Kager Fenster GmbH,180617,
Karl Landsteiner Privatuniversität für Gesundheitswissenschaften GmbH,180618,
Betreuungsdienste Daheim umsorgt GmbH,180619,
Grünes Kreuz - Rettung und Soziale Dienste gemeinnützige GmbH,180620,
Gemeinnützige HUMANOCARE Seniorenbetreuung Betriebsgesellschaft m.b.H.,180621,
Günther Tore GmbH,180622,
GDP ZT GmbH,180623,
VollkornBioBäckerei GmbH,180627,
VM Bau GmbH,180628,
Muttersberg Seilbahn und Gastronomie GmbH,180630,
ROLF-Roland Wolf GmbH,180632,
Herburger Reisen GmbH,180633,
HELLWEG Die Profi-Baumärkte GmbH,180634,
Hahn & Reichel Gastronomiebetriebs GmbH,180637,
Kaufhaus Haderer GmbH,180638,
Konditorei Fahrnberger GmbH,180640,
Christian Kopf GmbH,180641,
Oberaigner Blechtechnik GmbH,180642,
ZFG ALTHERM Engineering GmbH,180643,
JEAN LAIN KOREAN,180644,
Juwelier Schneider GmbH,180645,
Johanniter Österreich Ausbildung und Forschung gemeinnützige GmbH,180646,
Witzmann Holding GmbH,180648,
"Vasko + Partner, Ingenieure, Ziviltechniker für Bauwesen und Verfahrenstechnik Ges.m.b.H.",180650,
KOHL & PARTNER GmbH,180651,
ÖHTB Arbeiten GmbH,180652,
Riedel Communications Austria GmbH,180653,
RTM EST METROPOLE,180654,
Rohrbacher Schlosswarenfabrik Wilh. Grundmann Gesellschaft m.b.H.,180655,
Reinhalteverband Grüne Tonne Neunkirchen Recycling- und Kompostierungsgesellschaft m.b.H.,180657,
"G. Coreth, Kunststoffverarbeitungsgesellschaft m.b.H.",180659,
LPC JOINVILLE,180662,
LPC SAINT MANDE,180664,
L.S. EVENTS,180665,
LEWAG Hausservice GmbH,180666,
HEM Immobilien GmbH,180667,
Ferdinand Kittinger Gesellschaft m.b.H.,180668,
HENNLICH GmbH,180669,
Harrer Eisdielen GmbH,180670,
Dipl.Ing. A. Winkler & Co. Baugesellschaft m.b.H.,180671,
Dinhobl Bauunternehmung GmbH,180673,
LIB Gastronomie GmbH,180674,
Kindertagesstätte LKH-Zwerge Gemeinnützige BetreuungsgmbH,180675,
Peter Kasberger Baustoff GmbH,180677,
EUROPE SECURITE PREVENTION,180678,
Eduard Kettner GmbH,180679,
Elektrounternehmen K. Maschke GmbH,180680,
HAKOM Time Series GmbH,180681,
Diacura GmbH,180682,
Unimont GmbH,180684,
JPL RESTAURATION,180685,
Hypo Immobilien Betriebs GmbH,180686,
MATTIG-SCHAUER GmbH,180687,
Markl Besitz und Immobilien GmbH,180688,
Rufa Hoch & Tiefbau GmbH,180689,
WAUDE GARDENS GmbH,180690,
BIOTECH DENTAL SMILERS,180691,
BGR,180692,
Moser Wurst GmbH,180693,
Consulting Aktiengesellschaft,180694,
CLINIQUE DES PORTES DE L'EURE,180695,
VITO Baugesellschaft mbH,180696,
Bergbahnen See Gesellschaft m.b.H.,180697,
Le Duigou GmbH,180698,
"Felix Schmid, Hotel u. Gaststättenbetriebe Ges.m.b.H.",180699,
Ronge & Partner GmbH,180700,
Hotel Adler's GmbH,180701,
Rottmann GmbH,180702,
getBEST Personalservice GmbH,180703,
Griffnerhaus Gesellschaft m.b.H.,180704,
Rübig Holding GmbH,180705,
Herbert Eschelmüller Gesellschaft m.b.H.,180706,
Höflinger Personalservice GmbH,180707,
Altherm Engineering GmbH,180708,
UNIPORT,180709,
LES ELIDES,180710,
powerbeiter.com GmbH,180711,
LAMALA,180712,
"""Sport Zink Eisenstadt"" GmbH & Co KG",180713,
UNIQA Real Estate Management GmbH,180714,
Winfried Schmitz GmbH,180715,
KAPPA FRANCE,180716,
Rich. Klinger Dichtungstechnik GmbH & Co KG,180717,
RUDIKO Restaurantbetriebsgesellschaft m.b.H. in Liqu.,180718,
ROWENTA FRANCE,180719,
RESIDENCE LES EPIS D'OR,180720,
GEODIS D&E VALENCIENNES,180722,
GARAGE FAUROUX SARL,180723,
NORD-SÜD TREUHAND Wirtschaftstreuhänder und Steuerberater GmbH,180724,
"Neulinger & Leidinger Transporte, Gesellschaft m.b.H.",180725,
GRANDES HUILERIES DU MIDI,180726,
LES CARS LE VACON,180727,
LUNOR DISTRIBUTION,180728,
Franz Gollubits Gesellschaft m.b.H. & Co KG,180729,
Feichter Installationen GmbH,180730,
Fresenius Medical Care Austria GmbH,180731,
FRACHTMEISTER Speditions Ges.m.b.H.,180732,
Fuhrmann Erodiertechnik GmbH.,180733,
Helnwein Gesellschaft m.b.H.,180734,
Ing. Walter Furthner Gesellschaft m.b.H.,180735,
Herzog Baugesellschaft m.b.H. und Co KG,180736,
Pengg Kabel GmbH,180738,
Paul Grollitsch Nfg. Transportunternehmung Gesellschaft m.b.H.,180739,
Eisner Auto Südring 332 Vertrieb und Service GmbH,180741,
JACQUET,180742,
UL INTERNATIONAL (FRANCE) SA,180744,
TKM Austria GmbH,180745,
TRANSPORTS JOLY,180746,
MENUISERIE EBENISTERIE REPARATION INSTAL,180747,
Mail-Service Direktmarketing Fullservice Ges.m.b.H.,180748,
Molkerei Seifried Gesellschaft m.b.H.,180749,
YAZAKI SYSTEMS TECHNOLOGIES FRANCE,180750,
BARCAL Gesellschaft m.b.H.,180751,
OGER PROPRETE,180752,
OISSILA,180754,
World Courier (Austria) GmbH,180755,
WILD Hi-Precision GmbH,180756,
Kremmel & Schneider GmbH,180757,
KYOCERA SENCO FRANCE,180759,
Golf House GmbH,180760,
RING,180761,
GROUPE SECOB RENNES,180762,
GUADELOUPE IMPORT NEGOCE INTERNATIONAL,180763,
NLMK STRASBOURG,180765,
Leschanz GesmbH.,180766,
Fandl Hendl Grill GmbH,180767,
